game_id,rating_diff,turns,rated,opening_shortname,white_experience,winner
14329,39,44,1,Nimzowitsch Defense,18,Black
14361,132,80,1,Nimzowitsch Defense,1,Black
14378,47,36,1,Nimzowitsch Defense,35,Black
14431,16,15,1,Nimzowitsch Defense,1,White
14475,121,61,1,Nimzowitsch Defense,0,White
14559,62,76,1,Nimzowitsch Defense,1,Draw
14626,29,85,1,Nimzowitsch Defense,3,White
14701,21,59,1,Nimzowitsch Defense,24,White
14790,57,68,1,Nimzowitsch Defense,0,Black
14794,34,14,0,Nimzowitsch Defense,1,White
14807,173,2,0,Nimzowitsch Defense,0,White
14818,491,21,0,Nimzowitsch Defense,4,White
15008,657,1,0,Nimzowitsch Defense,3,White
15080,182,77,1,Nimzowitsch Defense,36,White
15096,1,71,1,Nimzowitsch Defense,13,White
15210,409,31,0,Nimzowitsch Defense,0,White
15286,276,55,0,Nimzowitsch Defense,20,White
15307,38,71,1,Nimzowitsch Defense,3,White
15315,40,21,1,Nimzowitsch Defense,1,White
15397,43,153,1,Nimzowitsch Defense,1,Draw
15398,20,76,1,Nimzowitsch Defense,0,Black
15573,0,41,1,Nimzowitsch Defense,3,Black
15656,524,43,0,Nimzowitsch Defense,2,White
15657,524,17,0,Nimzowitsch Defense,3,White
15658,239,113,1,Nimzowitsch Defense,1,White
15661,183,23,0,Nimzowitsch Defense,4,White
15662,613,39,1,Nimzowitsch Defense,1,White
15663,4,63,1,Nimzowitsch Defense,2,White
15692,140,80,1,Nimzowitsch Defense,28,Black
15694,159,18,1,Nimzowitsch Defense,30,White
15861,11,74,0,Nimzowitsch Defense,0,Black
15950,146,151,1,Nimzowitsch Defense,29,White
16060,120,96,1,Nimzowitsch Defense,0,Black
16128,229,50,1,Nimzowitsch Defense,0,Black
16184,136,51,1,Nimzowitsch Defense,0,White
16249,24,9,1,Nimzowitsch Defense,0,White
16300,0,7,0,Nimzowitsch Defense,0,White
16321,23,57,0,Nimzowitsch Defense,1,White
16324,130,73,0,Nimzowitsch Defense,1,White
16330,341,16,0,Nimzowitsch Defense,1,White
16332,366,106,0,Nimzowitsch Defense,2,Draw
16334,48,18,0,Nimzowitsch Defense,1,Black
16335,231,95,0,Nimzowitsch Defense,1,White
16339,229,25,0,Nimzowitsch Defense,1,Black
16340,82,59,0,Nimzowitsch Defense,2,White
16343,29,15,0,Nimzowitsch Defense,1,White
16345,275,38,0,Nimzowitsch Defense,1,Black
16346,115,18,0,Nimzowitsch Defense,1,Black
16348,34,58,0,Nimzowitsch Defense,1,Black
16349,189,31,0,Nimzowitsch Defense,1,Black
16353,44,40,0,Nimzowitsch Defense,3,Black
16355,100,56,0,Nimzowitsch Defense,1,Black
16406,30,35,1,Nimzowitsch Defense,10,White
16409,423,31,1,Nimzowitsch Defense,13,White
16413,181,69,1,Nimzowitsch Defense,0,White
16449,224,102,1,Nimzowitsch Defense,33,Black
16455,52,65,1,Nimzowitsch Defense,39,White
16481,205,140,1,Nimzowitsch Defense,6,Black
16508,31,190,1,Nimzowitsch Defense,26,Draw
16541,92,79,0,Nimzowitsch Defense,1,White
16565,10,72,1,Nimzowitsch Defense,4,Black
16590,68,81,1,Nimzowitsch Defense,8,White
16611,436,64,1,Nimzowitsch Defense,12,Black
16619,314,86,1,Nimzowitsch Defense,20,White
16621,37,22,0,Nimzowitsch Defense,0,Black
16636,15,95,1,Nimzowitsch Defense,13,White
16652,247,93,1,Nimzowitsch Defense,2,White
16813,90,30,1,Nimzowitsch Defense,6,Black
16846,117,100,1,Nimzowitsch Defense,39,Draw
16849,48,39,1,Nimzowitsch Defense,42,White
16875,762,46,0,Nimzowitsch Defense,9,Draw
16904,181,47,1,Nimzowitsch Defense,3,White
16908,46,115,1,Nimzowitsch Defense,7,Draw
16928,20,105,1,Nimzowitsch Defense,27,White
16931,321,39,1,Nimzowitsch Defense,30,White
17009,0,18,1,Nimzowitsch Defense,0,White
17019,120,80,1,Nimzowitsch Defense,0,Black
17051,514,40,0,Nimzowitsch Defense,7,Black
17078,54,33,1,Nimzowitsch Defense,0,White
17091,369,103,1,Nimzowitsch Defense,0,White
17099,41,79,1,Nimzowitsch Defense,0,White
17102,63,31,1,Nimzowitsch Defense,1,White
17104,163,52,0,Nimzowitsch Defense,1,Black
17177,76,127,1,Nimzowitsch Defense,39,White
17276,44,30,1,Nimzowitsch Defense,28,Black
17360,120,82,1,Nimzowitsch Defense,10,Black
17463,433,31,1,Nimzowitsch Defense,13,White
17464,518,25,1,Nimzowitsch Defense,14,White
17466,514,15,1,Nimzowitsch Defense,16,White
17474,135,68,1,Nimzowitsch Defense,0,Black
17480,1,88,1,Nimzowitsch Defense,0,Black
17485,331,56,1,Nimzowitsch Defense,0,Black
17487,227,66,1,Nimzowitsch Defense,1,Black
17501,3,73,1,Nimzowitsch Defense,6,White
17535,339,55,1,Nimzowitsch Defense,1,White
17584,136,36,1,Nimzowitsch Defense,30,White
17600,224,6,0,Nimzowitsch Defense,0,Black
17607,234,89,0,Nimzowitsch Defense,0,Draw
17609,250,41,0,Nimzowitsch Defense,1,White
17616,59,75,0,Nimzowitsch Defense,0,White
17730,466,41,0,Nimzowitsch Defense,0,White
17731,466,44,0,Nimzowitsch Defense,11,Black
17733,249,55,1,Nimzowitsch Defense,13,Black
17744,45,52,1,Nimzowitsch Defense,9,Black
17848,889,27,1,Nimzowitsch Defense,7,White
17926,146,49,1,Nimzowitsch Defense,1,White
17941,204,41,0,Nimzowitsch Defense,0,White
18115,988,43,0,Nimzowitsch Defense,1,White
18181,195,49,1,Nimzowitsch Defense,36,White
18192,86,33,1,Nimzowitsch Defense,0,White
18204,26,69,1,Nimzowitsch Defense,0,White
18236,207,59,1,Nimzowitsch Defense,2,White
18331,36,147,1,Nimzowitsch Defense,54,White
18386,51,123,1,Nimzowitsch Defense,0,White
18520,45,40,1,Nimzowitsch Defense,3,Black
18584,64,1,1,Nimzowitsch Defense,4,White
18587,54,41,1,Nimzowitsch Defense,7,White
18619,257,58,1,Nimzowitsch Defense,52,Black
18645,222,8,1,Nimzowitsch Defense,18,Black
18646,235,53,1,Nimzowitsch Defense,19,White
18652,221,30,1,Nimzowitsch Defense,1,Black
18654,303,70,1,Nimzowitsch Defense,1,Black
18670,357,91,0,Nimzowitsch Defense,13,Draw
18702,176,25,1,Nimzowitsch Defense,7,White
18710,426,37,1,Nimzowitsch Defense,0,White
18740,43,99,1,Nimzowitsch Defense,4,Black
18756,15,142,1,Nimzowitsch Defense,20,Black
18766,109,53,1,Nimzowitsch Defense,30,White
18794,93,57,1,Nimzowitsch Defense,2,White
18820,25,19,1,Nimzowitsch Defense,8,White
18831,23,56,1,Nimzowitsch Defense,19,Black
19034,615,29,0,Nimzowitsch Defense,8,White
19109,167,2,1,Nimzowitsch Defense,0,White
19111,22,2,1,Nimzowitsch Defense,1,White
19216,46,110,1,Nimzowitsch Defense,38,Draw
19227,28,31,1,Nimzowitsch Defense,49,White
19251,1,85,1,Nimzowitsch Defense,31,White
19276,56,12,1,Nimzowitsch Defense,17,Black
19352,284,2,1,Nimzowitsch Defense,1,Black
19362,148,82,1,Nimzowitsch Defense,0,Black
19367,15,147,1,Nimzowitsch Defense,2,Draw
19369,46,62,1,Nimzowitsch Defense,0,Black
19370,125,87,1,Nimzowitsch Defense,0,Black
19396,389,22,1,Nimzowitsch Defense,0,White
19492,12,73,1,Nimzowitsch Defense,29,White
19674,811,34,0,Nimzowitsch Defense,10,Black
19680,287,27,0,Nimzowitsch Defense,16,Black
19795,46,58,1,Nimzowitsch Defense,3,White
19806,127,91,1,Nimzowitsch Defense,0,White
19900,70,105,1,Nimzowitsch Defense,34,White
19961,205,114,1,Nimzowitsch Defense,1,Black
19965,116,47,1,Nimzowitsch Defense,1,White
3,4,61,1,King's Pawn Game,0,White
234,14,53,1,King's Pawn Game,0,White
309,130,70,0,King's Pawn Game,2,Black
380,83,101,1,King's Pawn Game,0,White
512,40,67,1,King's Pawn Game,0,White
542,105,77,1,King's Pawn Game,0,White
548,172,11,1,King's Pawn Game,0,White
555,91,86,1,King's Pawn Game,0,Black
557,125,53,1,King's Pawn Game,0,White
634,427,88,1,King's Pawn Game,5,Black
692,599,26,1,King's Pawn Game,1,Black
809,33,62,1,King's Pawn Game,0,Black
862,355,18,1,King's Pawn Game,1,Black
867,345,26,1,King's Pawn Game,5,Black
918,28,32,1,King's Pawn Game,0,White
930,198,78,1,King's Pawn Game,12,Black
974,67,58,0,King's Pawn Game,1,Black
1091,6,150,1,King's Pawn Game,0,Black
1147,108,85,1,King's Pawn Game,0,White
1184,387,36,0,King's Pawn Game,0,Black
1194,360,56,0,King's Pawn Game,0,Black
1199,337,70,1,King's Pawn Game,0,Black
1204,49,40,1,King's Pawn Game,2,Black
1228,89,40,1,King's Pawn Game,0,Black
1234,30,104,1,King's Pawn Game,0,Black
1313,396,36,0,King's Pawn Game,1,Black
1466,87,39,0,King's Pawn Game,18,White
1483,27,122,1,King's Pawn Game,1,Black
1525,86,44,1,King's Pawn Game,0,White
1536,504,130,1,King's Pawn Game,0,Black
1549,262,113,0,King's Pawn Game,0,Draw
1556,330,82,0,King's Pawn Game,1,Black
1601,73,49,1,King's Pawn Game,1,White
1629,51,41,1,King's Pawn Game,1,White
1660,329,16,0,King's Pawn Game,7,Black
1662,50,21,1,King's Pawn Game,9,White
1664,18,46,1,King's Pawn Game,11,Black
1719,95,58,1,King's Pawn Game,0,Black
1738,407,29,1,King's Pawn Game,0,White
1767,3,29,1,King's Pawn Game,0,White
1774,122,12,1,King's Pawn Game,0,Black
1778,115,41,1,King's Pawn Game,1,White
1783,283,56,1,King's Pawn Game,0,Black
1786,338,68,0,King's Pawn Game,0,Black
1793,3,98,1,King's Pawn Game,0,Black
1797,87,62,1,King's Pawn Game,3,Black
1799,114,12,1,King's Pawn Game,5,Black
1802,218,63,0,King's Pawn Game,0,White
1814,462,124,0,King's Pawn Game,0,Black
1826,12,14,1,King's Pawn Game,2,Draw
1832,42,38,1,King's Pawn Game,0,Draw
1834,49,37,1,King's Pawn Game,10,White
1919,18,62,1,King's Pawn Game,19,Black
1927,5,47,1,King's Pawn Game,0,White
1962,122,2,1,King's Pawn Game,0,Black
2002,343,32,0,King's Pawn Game,3,Black
2014,718,49,1,King's Pawn Game,15,Black
2016,753,9,0,King's Pawn Game,0,White
2017,154,61,0,King's Pawn Game,18,Black
2053,55,68,1,King's Pawn Game,0,Black
2059,38,56,1,King's Pawn Game,0,Black
2122,215,11,1,King's Pawn Game,0,White
2131,149,62,0,King's Pawn Game,0,Black
2344,468,34,1,King's Pawn Game,0,Black
2349,3,19,1,King's Pawn Game,0,White
2436,39,84,1,King's Pawn Game,2,Black
2438,28,68,1,King's Pawn Game,4,Black
2439,69,82,1,King's Pawn Game,5,Black
2440,168,8,1,King's Pawn Game,0,Black
2443,86,34,1,King's Pawn Game,9,Black
2447,55,40,1,King's Pawn Game,13,Black
2449,31,57,1,King's Pawn Game,15,White
2454,127,45,1,King's Pawn Game,20,White
2460,56,45,1,King's Pawn Game,0,White
2461,36,128,1,King's Pawn Game,27,Black
2462,24,40,1,King's Pawn Game,0,Black
2463,61,31,1,King's Pawn Game,29,White
2464,2,97,1,King's Pawn Game,30,White
2476,49,17,0,King's Pawn Game,0,White
2477,49,17,0,King's Pawn Game,1,White
2509,105,87,1,King's Pawn Game,0,White
2651,178,5,0,King's Pawn Game,0,White
2656,51,131,1,King's Pawn Game,0,White
2665,11,43,1,King's Pawn Game,0,White
2683,183,18,0,King's Pawn Game,17,Black
2733,236,27,1,King's Pawn Game,24,Black
2806,4,56,0,King's Pawn Game,0,Black
2811,561,42,0,King's Pawn Game,0,Black
2822,0,58,0,King's Pawn Game,0,Black
2828,0,78,0,King's Pawn Game,0,Black
2836,202,107,0,King's Pawn Game,0,White
2887,43,67,1,King's Pawn Game,0,White
2888,169,29,1,King's Pawn Game,8,White
2891,8,40,1,King's Pawn Game,11,Black
2905,111,99,1,King's Pawn Game,25,White
2906,119,100,1,King's Pawn Game,26,Draw
2912,73,54,1,King's Pawn Game,0,Black
2923,183,46,0,King's Pawn Game,6,Black
2955,42,123,1,King's Pawn Game,0,White
2965,518,40,1,King's Pawn Game,1,Black
2985,345,56,1,King's Pawn Game,21,Black
2989,66,19,1,King's Pawn Game,25,White
2992,128,54,1,King's Pawn Game,28,Black
3172,69,78,1,King's Pawn Game,3,Black
3193,138,61,1,King's Pawn Game,1,White
3227,166,66,0,King's Pawn Game,0,Black
3239,204,154,0,King's Pawn Game,0,Black
3263,42,26,0,King's Pawn Game,4,Black
3265,327,10,0,King's Pawn Game,6,Black
3266,152,58,0,King's Pawn Game,7,Black
3323,112,26,1,King's Pawn Game,2,Black
3501,10,44,1,King's Pawn Game,1,Black
3512,61,131,1,King's Pawn Game,0,Draw
3614,186,123,1,King's Pawn Game,0,White
3656,146,132,1,King's Pawn Game,0,Black
3665,352,25,1,King's Pawn Game,0,White
3677,79,53,1,King's Pawn Game,1,White
3683,266,119,1,King's Pawn Game,0,White
3706,5,106,1,King's Pawn Game,14,Black
3707,54,29,1,King's Pawn Game,0,Black
3715,0,32,1,King's Pawn Game,0,Black
3726,65,120,1,King's Pawn Game,34,Black
3755,33,13,1,King's Pawn Game,4,White
3756,498,52,0,King's Pawn Game,5,Black
3758,498,9,0,King's Pawn Game,7,White
3767,403,25,0,King's Pawn Game,16,Black
3768,534,62,1,King's Pawn Game,17,Black
3770,524,16,1,King's Pawn Game,19,Black
3773,608,22,1,King's Pawn Game,22,Black
3867,269,88,0,King's Pawn Game,0,Black
3879,12,89,1,King's Pawn Game,1,White
3905,46,56,1,King's Pawn Game,8,Black
3947,503,11,1,King's Pawn Game,0,White
3948,507,17,1,King's Pawn Game,0,White
4005,33,90,1,King's Pawn Game,0,Black
4030,79,35,1,King's Pawn Game,0,White
4032,64,21,1,King's Pawn Game,2,White
4052,245,32,0,King's Pawn Game,19,Black
4107,114,7,1,King's Pawn Game,0,White
4119,40,48,1,King's Pawn Game,0,Black
4122,669,52,1,King's Pawn Game,1,Black
4126,243,20,1,King's Pawn Game,5,Black
4127,316,7,1,King's Pawn Game,6,White
4155,32,91,1,King's Pawn Game,0,White
4175,409,91,1,King's Pawn Game,0,White
4183,488,106,1,King's Pawn Game,10,Black
4191,866,16,1,King's Pawn Game,18,Black
4218,43,54,1,King's Pawn Game,11,Black
4248,401,39,0,King's Pawn Game,0,White
4302,82,62,0,King's Pawn Game,4,Black
4312,98,15,1,King's Pawn Game,0,White
4327,304,71,1,King's Pawn Game,0,Black
4370,155,94,1,King's Pawn Game,15,Black
4373,16,11,1,King's Pawn Game,18,Black
4374,380,70,0,King's Pawn Game,19,Black
4457,150,24,1,King's Pawn Game,0,Black
4458,34,91,1,King's Pawn Game,1,White
4531,1,39,1,King's Pawn Game,1,White
4558,165,29,1,King's Pawn Game,0,White
4565,125,43,0,King's Pawn Game,7,White
4567,118,63,0,King's Pawn Game,9,White
4569,304,58,1,King's Pawn Game,0,Black
4572,91,65,1,King's Pawn Game,14,White
4573,53,58,1,King's Pawn Game,15,Black
4574,146,83,1,King's Pawn Game,16,White
4575,129,45,1,King's Pawn Game,17,White
4589,306,23,0,King's Pawn Game,0,White
4593,431,41,1,King's Pawn Game,1,White
4595,151,4,1,King's Pawn Game,0,Black
4597,431,6,1,King's Pawn Game,0,Draw
4604,264,157,1,King's Pawn Game,1,White
4606,200,71,1,King's Pawn Game,1,White
4607,302,113,1,King's Pawn Game,0,White
4608,293,9,1,King's Pawn Game,1,White
4610,47,33,1,King's Pawn Game,0,White
4612,506,39,1,King's Pawn Game,1,White
4625,366,2,0,King's Pawn Game,4,White
4739,346,2,1,King's Pawn Game,0,Black
4740,290,33,1,King's Pawn Game,0,White
4754,253,13,1,King's Pawn Game,0,White
4755,237,63,1,King's Pawn Game,7,White
4757,142,99,1,King's Pawn Game,1,Black
4791,51,72,1,King's Pawn Game,33,Black
4807,163,11,1,King's Pawn Game,0,White
4812,218,129,1,King's Pawn Game,0,White
4813,371,39,1,King's Pawn Game,0,White
4826,772,37,1,King's Pawn Game,0,White
4828,578,30,1,King's Pawn Game,29,Black
4842,316,70,1,King's Pawn Game,0,Black
4916,37,111,1,King's Pawn Game,0,White
4959,147,17,1,King's Pawn Game,5,White
4963,25,29,1,King's Pawn Game,0,White
5021,287,51,1,King's Pawn Game,0,White
5070,94,34,0,King's Pawn Game,0,Black
5083,63,104,0,King's Pawn Game,0,Black
5097,86,30,0,King's Pawn Game,0,Draw
5121,157,48,1,King's Pawn Game,12,Black
5123,216,12,0,King's Pawn Game,14,Black
5150,86,2,0,King's Pawn Game,0,Black
5343,977,42,0,King's Pawn Game,0,Black
5345,977,44,0,King's Pawn Game,2,Black
5491,233,124,0,King's Pawn Game,3,Black
5492,92,30,0,King's Pawn Game,4,White
5772,213,26,1,King's Pawn Game,0,Black
5824,33,24,1,King's Pawn Game,6,Black
5845,10,49,0,King's Pawn Game,1,White
5846,183,21,0,King's Pawn Game,0,White
5851,130,70,0,King's Pawn Game,2,Draw
5854,130,96,0,King's Pawn Game,5,Black
5859,130,75,0,King's Pawn Game,10,White
5860,130,44,0,King's Pawn Game,11,Black
5861,130,50,0,King's Pawn Game,12,Draw
5868,162,172,0,King's Pawn Game,1,Black
5873,42,62,1,King's Pawn Game,2,Black
5882,12,113,1,King's Pawn Game,0,White
5896,24,7,1,King's Pawn Game,0,White
5932,109,56,1,King's Pawn Game,0,Black
5939,90,51,1,King's Pawn Game,2,White
5940,111,46,1,King's Pawn Game,0,White
5943,21,18,1,King's Pawn Game,6,Black
5999,265,90,1,King's Pawn Game,3,Black
6001,191,69,1,King's Pawn Game,5,White
6007,274,70,1,King's Pawn Game,11,Black
6012,300,71,1,King's Pawn Game,16,White
6034,202,33,1,King's Pawn Game,5,White
6068,451,108,1,King's Pawn Game,2,Black
6090,50,64,1,King's Pawn Game,1,Black
6102,179,164,1,King's Pawn Game,0,Black
6104,25,137,1,King's Pawn Game,0,White
6132,374,55,0,King's Pawn Game,16,Black
6206,90,27,1,King's Pawn Game,0,White
6283,40,18,1,King's Pawn Game,0,Black
6421,36,109,1,King's Pawn Game,0,White
6444,333,42,1,King's Pawn Game,1,Black
6455,485,61,0,King's Pawn Game,1,White
6456,206,60,1,King's Pawn Game,2,Black
6464,204,141,1,King's Pawn Game,2,White
6465,204,93,1,King's Pawn Game,3,White
6484,54,2,0,King's Pawn Game,22,Black
6505,86,67,0,King's Pawn Game,0,White
6510,0,42,0,King's Pawn Game,0,Black
6516,45,58,1,King's Pawn Game,0,Black
6530,173,89,1,King's Pawn Game,0,White
6558,203,58,0,King's Pawn Game,0,Black
6562,283,27,1,King's Pawn Game,0,White
6571,175,46,1,King's Pawn Game,0,Black
6575,67,54,1,King's Pawn Game,0,Black
6577,110,56,1,King's Pawn Game,2,Black
6592,177,24,1,King's Pawn Game,0,Black
6597,78,88,1,King's Pawn Game,0,Black
6601,142,49,1,King's Pawn Game,0,Black
6676,72,2,0,King's Pawn Game,0,Black
6715,183,45,1,King's Pawn Game,2,White
6799,23,32,1,King's Pawn Game,0,Black
6801,82,46,0,King's Pawn Game,0,Black
6830,115,29,0,King's Pawn Game,0,White
6848,21,33,1,King's Pawn Game,11,White
6902,32,64,1,King's Pawn Game,1,Black
7085,269,42,1,King's Pawn Game,0,Black
7092,145,145,1,King's Pawn Game,0,White
7101,235,20,1,King's Pawn Game,1,Black
7135,13,26,1,King's Pawn Game,0,Black
7138,114,97,1,King's Pawn Game,1,White
7142,72,86,1,King's Pawn Game,0,Black
7149,183,69,1,King's Pawn Game,0,White
7168,458,42,1,King's Pawn Game,0,Black
7187,209,44,1,King's Pawn Game,1,Black
7222,66,28,1,King's Pawn Game,7,Black
7231,12,48,1,King's Pawn Game,16,White
7266,34,99,1,King's Pawn Game,10,White
7302,88,70,1,King's Pawn Game,46,Black
7363,12,101,1,King's Pawn Game,3,White
7390,6,62,1,King's Pawn Game,0,Black
7397,202,13,0,King's Pawn Game,0,Black
7452,357,9,1,King's Pawn Game,1,White
7509,18,14,1,King's Pawn Game,1,Black
7511,208,11,1,King's Pawn Game,0,Black
7512,80,12,1,King's Pawn Game,4,White
7514,28,36,1,King's Pawn Game,6,White
7519,383,38,1,King's Pawn Game,11,Black
7521,330,46,1,King's Pawn Game,13,Black
7523,323,100,1,King's Pawn Game,15,Black
7525,288,46,1,King's Pawn Game,17,Black
7528,69,35,1,King's Pawn Game,20,Black
7531,205,7,1,King's Pawn Game,23,White
7536,40,70,1,King's Pawn Game,28,Black
7782,308,20,1,King's Pawn Game,0,White
7843,0,59,1,King's Pawn Game,1,White
7846,71,96,1,King's Pawn Game,1,Black
7848,19,123,1,King's Pawn Game,3,White
7856,91,69,1,King's Pawn Game,0,White
7863,20,89,1,King's Pawn Game,6,White
7865,275,57,1,King's Pawn Game,8,White
7901,172,60,1,King's Pawn Game,15,Black
7933,107,41,1,King's Pawn Game,0,White
7962,15,35,1,King's Pawn Game,0,White
7968,11,66,1,King's Pawn Game,0,Black
7969,64,20,1,King's Pawn Game,0,Black
7989,20,73,1,King's Pawn Game,0,White
8139,230,27,0,King's Pawn Game,0,Black
8155,183,57,1,King's Pawn Game,1,White
8212,243,66,1,King's Pawn Game,0,Black
8221,281,107,1,King's Pawn Game,17,White
8235,50,75,1,King's Pawn Game,31,White
8236,57,83,1,King's Pawn Game,0,White
8254,49,14,1,King's Pawn Game,0,Black
8312,3,23,0,King's Pawn Game,0,Black
8314,17,35,1,King's Pawn Game,1,White
8412,162,58,1,King's Pawn Game,0,Black
8417,74,31,1,King's Pawn Game,3,White
8420,199,34,0,King's Pawn Game,6,Black
8422,105,43,1,King's Pawn Game,0,White
8426,10,48,1,King's Pawn Game,0,White
8427,34,40,1,King's Pawn Game,3,Black
8430,111,141,1,King's Pawn Game,6,White
8431,29,40,1,King's Pawn Game,7,Black
8441,43,98,1,King's Pawn Game,17,Black
8444,29,57,1,King's Pawn Game,20,White
8446,55,159,1,King's Pawn Game,22,Draw
8449,125,85,1,King's Pawn Game,25,White
8460,138,59,1,King's Pawn Game,0,White
8470,75,60,1,King's Pawn Game,0,White
8476,60,30,1,King's Pawn Game,0,Black
8580,369,64,0,King's Pawn Game,19,Black
8582,369,49,0,King's Pawn Game,21,White
8692,17,47,1,King's Pawn Game,1,White
8704,14,74,1,King's Pawn Game,0,Black
8742,95,27,1,King's Pawn Game,0,White
8881,108,115,1,King's Pawn Game,0,White
8920,180,89,1,King's Pawn Game,0,White
8963,107,32,1,King's Pawn Game,2,Black
9078,22,97,1,King's Pawn Game,0,White
9105,225,32,1,King's Pawn Game,2,Black
9116,467,69,0,King's Pawn Game,2,White
9125,153,78,1,King's Pawn Game,11,Black
9171,0,37,1,King's Pawn Game,0,White
9178,8,58,1,King's Pawn Game,5,Black
9183,150,7,1,King's Pawn Game,2,White
9184,170,56,1,King's Pawn Game,11,Black
9189,96,58,1,King's Pawn Game,0,Black
9256,132,73,1,King's Pawn Game,0,White
9280,88,76,0,King's Pawn Game,1,Black
9298,74,40,1,King's Pawn Game,0,Black
9307,132,56,1,King's Pawn Game,0,Black
9310,107,74,1,King's Pawn Game,0,Black
9326,61,41,1,King's Pawn Game,0,White
9417,141,7,1,King's Pawn Game,0,White
9419,261,15,1,King's Pawn Game,0,White
9421,182,16,1,King's Pawn Game,6,Black
9422,347,18,1,King's Pawn Game,7,Black
9476,153,56,1,King's Pawn Game,2,Black
9521,106,113,1,King's Pawn Game,1,White
9522,0,4,1,King's Pawn Game,2,White
9553,38,20,0,King's Pawn Game,24,Black
9558,209,63,0,King's Pawn Game,29,White
9561,591,54,1,King's Pawn Game,32,Black
9582,403,33,1,King's Pawn Game,9,Black
9583,144,59,1,King's Pawn Game,0,White
9588,350,76,1,King's Pawn Game,0,Black
9589,130,87,1,King's Pawn Game,0,White
9594,130,29,1,King's Pawn Game,1,White
9602,304,20,0,King's Pawn Game,4,Black
9677,340,62,0,King's Pawn Game,0,Black
9681,11,86,1,King's Pawn Game,0,Black
9722,161,57,1,King's Pawn Game,0,White
9732,615,26,1,King's Pawn Game,0,White
9739,254,2,1,King's Pawn Game,0,Black
9741,135,36,1,King's Pawn Game,1,Black
9743,454,57,1,King's Pawn Game,0,White
9918,330,22,1,King's Pawn Game,0,Black
9919,286,92,1,King's Pawn Game,2,Black
9954,150,112,1,King's Pawn Game,0,Black
9968,561,3,1,King's Pawn Game,2,White
9992,200,34,0,King's Pawn Game,0,Black
9995,191,43,1,King's Pawn Game,3,Draw
10004,178,56,1,King's Pawn Game,0,Black
10005,144,7,0,King's Pawn Game,2,White
10007,3,56,1,King's Pawn Game,4,Black
10010,149,30,1,King's Pawn Game,7,Black
10011,234,69,1,King's Pawn Game,8,White
10014,237,27,1,King's Pawn Game,11,White
10099,97,30,1,King's Pawn Game,9,Black
10154,87,59,1,King's Pawn Game,0,White
10173,5,24,0,King's Pawn Game,3,Black
10188,258,38,1,King's Pawn Game,0,Black
10198,355,39,1,King's Pawn Game,1,White
10263,507,85,1,King's Pawn Game,0,White
10305,18,55,1,King's Pawn Game,1,White
10354,191,52,1,King's Pawn Game,0,Black
10359,72,15,0,King's Pawn Game,0,Draw
10363,97,52,0,King's Pawn Game,7,Black
10364,27,112,0,King's Pawn Game,0,Black
10419,34,150,0,King's Pawn Game,0,Black
10431,261,111,0,King's Pawn Game,4,White
10432,261,97,0,King's Pawn Game,5,White
